Address,CountryCode,Nickname,Fingerprint,Bandwidth,Flags,Guard,Middle,Exit
82.66.192.180,FR,Shrdlu1,E546C96AEB2258BD0733949027E8F96156F6B290,6400,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
192.42.116.195,,NTH5R8,E55202E399B359D570A93034C0B03CA2F2EF4E14,1,Exit Running Valid,No,No,Yes
31.31.117.245,UA,Basalt,E558E669FCF8A63A8371B9D26F301C9986CB8D45,78,Running V2Dir Valid,No,No,No
81.26.251.58,SE,randomshitlol1337,E55F62DBB4984DE5E530A6EEA1C00F38AFB7E6E1,39000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
109.123.230.23,JP,Quetzalcoatl,E560D8EA493A37ED8DE6B8C4AD0863483DE72EFA,1900,Exit Fast HSDir Running Stable V2Dir Valid,No,No,Yes
46.167.244.6,CZ,pangea06,E56F07759E704C4F53334E161066F12FAF7F7C97,10000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
95.119.211.64,DE,epsylonhost,E5881C8B46052F2975B8FC1C84B7CC06070EFDA8,6,Running V2Dir Valid,No,No,No
52.52.230.13,US,Norman,E58A48A62336A08CC3C6B40802923754E65A2609,550,Fast HSDir Running Stable V2Dir Valid,No,No,No
185.220.101.21,DE,artikel10ber81,E5A623879C25B8FE43521D88D5E1A08FCADB7BB1,24000,Exit Fast Running Stable Valid,No,No,Yes
144.21.43.199,NL,rexORACLE,E5A935F6A91F39FE184DF2D143869894897E05B7,5000,Fast Running V2Dir Valid,No,No,No
91.110.20.160,GB,NodeZen,E5AA94FE01FDE6195537320BC575C0E39A2D250A,1200,Fast HSDir Running Stable V2Dir Valid,No,No,No
217.79.181.38,DE,Unnamed,E5C6E254F5D4CF9B31449410C8E21DBFAD9945F1,38000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
192.42.116.220,,NTH46R1,E5C7A023A49948D9733A722BB6F7D1E9EA6E3F3E,28000,Exit Fast Running Stable Valid,No,No,Yes
193.189.100.200,SE,TORKeFFORG7,E5D7D35357E9C55B47E2ADDE73199153888BD4CB,17000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
174.128.250.165,US,right1,E5EDA1F450268E688E6C4FD5F79DA95630B2AD15,26000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
98.2.231.74,US,askatasuna,E5F3EDD927148C5EB4D7CB71DCBC91382F57A7A7,140,Fast Running Stable V2Dir Valid,No,No,No
185.220.101.175,DE,relayon1175,E6047658CE248B96B38EEC36D02F46BCA33426A4,9200,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
89.58.61.42,DE,TorKeyRelay01,E6060F09E8007FC7CFAC7BC24477F9D878B247DD,19000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
94.16.123.171,AT,theark2,E612306325AE03F0C82C290ACAFB8C724A8B5B91,14000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
57.128.169.164,FR,Wakako,E6161DD961CBB382B59EFA78252BC2827C469265,23000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.239.222.254,SE,BM15,E6275E8AC072658E196B89E3891A597B4971683B,13000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
109.90.31.112,DE,FuckTheNSA,E627688B0ABB61293B27FD5B497EBF40905E944D,3100,Fast Running Stable Valid,No,No,No
54.218.255.56,US,wintrymix,E64042D929BB8941A23D4040AC0D48612646DF7B,490,Fast HSDir Running Stable V2Dir Valid,No,No,No
162.19.175.93,FR,TakTor05,E64A6D7A48405AD7A661B21943F456E374C4FC01,11000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
185.220.101.2,DE,artikel10ber05,E64B9A559386E5EFD4C3A4260ECB775C02C3C03A,19000,Exit Fast Running Stable Valid,No,No,Yes
51.159.144.243,FR,tirz,E651823A05638B1AA3413705C434740E70884921,22000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
185.243.218.110,NO,bauruine,E656030DDFEA6B38A590612BFE419DBC0649A74D,14000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
89.147.111.76,IS,urethrafranklin,E665EC0F2526551A994CDDE5F969D7E764EE62AE,14000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
83.99.147.75,LV,JupiterMan300,E67848584E1E4621DD888E11AD9C50475D7E46AE,6700,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
46.232.250.163,DE,bananaanarchy161,E683AF719B037F7AAC4578A55D71F9CF4B2327B2,23000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
50.65.178.92,CA,affinezeussv,E690103F3E388A3D9C125936F1AE5C64C1A26D51,510,Fast Running Stable V2Dir Valid,No,No,No
75.87.175.126,US,BeverlyHills,E69022DEC00F259B18B2F6EA6167AF1FF4B548F2,1100,Fast Running Stable V2Dir Valid,No,No,No
194.28.112.157,NL,worldstreamget633,E6951974BB1E9EB84DD33FB3A9710AC2EC5FE254,26000,Exit Fast HSDir Running Stable V2Dir Valid,No,No,Yes
217.160.210.159,DE,BerndPommes,E695F831BE527A96682A652970AD05BACF28665B,26000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
212.83.43.95,DE,Doedelkiste7E,E697F38B3351FC0EF51A384C88404658D360E8E2,25000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
51.89.165.5,GB,pr1v1,E69AB4DB4A82A84AFB0556E1DA536345DF0142DD,24000,BadExit Fast MiddleOnly Running Stable Valid,No,Yes,No
108.88.16.111,US,GracchusNovvs,E6A6631DBA2B6B9FD945B795B9F2B8A89142484A,6900,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.100.85.24,RO,artikel10buc09,E6B0B9A76DDC86CF0C7D1D519C7F29445647EB25,12000,Exit Fast Running Stable Valid,No,No,Yes
109.111.250.154,RS,PaxyTorProxy,E6B14C50DA5B2BBE3FBFE77D6E568802CFDC24E5,25,Running V2Dir Valid,No,No,No
192.42.116.174,,NTH22R8,E6B1D7BC9D9F4EC0A29A05EC50FE424A92747B85,23000,Exit Fast Running Stable Valid,No,No,Yes
185.181.61.115,NO,bauruine,E6B550BFD6A35725EFADA0DFD07511532FC18AE8,21000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
93.95.228.131,IS,Freyr,E6B561B875C4744D64F5627F76087A86EFD93B72,2700,Fast Running V2Dir Valid,No,No,No
116.202.169.25,DE,Unnamed,E6B7816862EA2DAFA80C8C41C31380C1FA785621,68000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
157.90.244.202,DE,Philbla,E6C2F76C6D1046E8411886E4450DBA35E901611C,46000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
193.26.115.61,US,Quetzalcoatl,E6C9E46DEECC0B038E4EC0D25DE67A20B1BC2A6F,14000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
51.210.64.102,FR,DogesNode,E6CD3AB81D6F4581ED13FAECF6ABB1A020E6DD48,30000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
51.15.44.251,FR,dc6jgk13,E6D4332BF40FDEE7814F2DBC926650EF8032B643,19000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
92.170.21.91,FR,LADPARIS,E6DF729043E0D51ED38E2C885467E325D7EAE5A9,7,Running Stable V2Dir Valid,No,No,No
194.147.140.104,MN,tor104IPConnectINFO,E6E73C7DAF2D18A8E1D551143F3227AE8081E2C0,9200,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
51.68.185.82,FR,freemind,E6FBFB33360CD530B324698B8813F83294911656,140000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
65.109.26.89,FI,Orez9,E71DAD3C003CDE278ED71AF542D9A183D8FF3EFE,1,Running V2Dir Valid,No,No,No
68.178.204.94,US,mylib,E71F51D21F0A1589DD27C4ACD520138690729886,9400,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
192.42.116.213,,NTH16R4,E72F2B870D2E623655ED302B6256FD3C184BB0EB,21000,Exit Fast Running Stable Valid,No,No,Yes
192.42.116.175,,NTH23R5,E730A4D8BB725A2A27560008024C4DBFAA322835,22000,Exit Fast Running Stable Valid,No,No,Yes
185.181.61.115,NO,bauruine,E733657848B511BA14CD8AEC9C5EA89CF50574D1,19000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
192.42.116.186,,NTH34R6,E73DDE49716B28BC0D12069D369865D5A287CDD6,27000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
139.59.148.178,DE,onionshapedbox,E743395F5391D8406D5C907A9D08CD73B5DFCA96,200,Fast Running Stable Valid,No,No,No
178.142.104.129,DE,DonBronRelay,E74371243ECC2BFC6471250DDE7A35996C82C370,2400,Fast Running V2Dir Valid,No,No,No
185.220.101.198,DE,ForPrivacyNET,E7467371A0C061A64A9AF943F530F253D54333EB,19000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
192.42.116.181,,NTH29R8,E7480E57C25BF55AE4197D2575B21EE61EF995BC,20000,Exit Fast Running Stable Valid,No,No,Yes
23.153.248.37,US,0x7c0,E74FE1B23725E94540494339FBF4AC3DB8FB2631,13000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
185.220.102.245,DE,Digitalcourage4ipfb,E75166CEDB8397B86DE512B9B79B8CA7225ECB52,29000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
92.159.157.126,FR,WorldGate2,E75A3FAC81A9EC13AB7AC9AB0B042A02BD923B97,14000,Fast Running V2Dir Valid,No,No,No
193.69.101.187,NO,Unnamed,E75ABF29D4B417D3D3565AEDAF89E4F9D16E736F,29000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
98.22.95.89,US,FortyTwo,E75F2ACA1A18291AFE52E6BE0BAC1F805ABC1439,3200,Fast Running Stable V2Dir Valid,No,No,No
185.220.101.53,DE,ForPrivacyNET,E76FA8203C0B1FD3F2B13BC316E0ABBA9C560D11,28000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
185.100.85.23,RO,artikel10buc64,E77261D8DB4C2472F09643244B303BD61449CC73,7300,Exit Fast Running Valid,No,No,Yes
107.189.8.226,LU,Quetzalcoatl,E785813FBBD352664BC1F133CE31A54EF596C5BD,15000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
188.150.76.252,SE,pikszis,E78B8256253D0C45E5ECDE44B328863AB5123050,570,Fast HSDir Running Stable V2Dir Valid,No,No,No
195.201.103.59,DE,maddy,E79404C7477110F73863BC5908F3F1C70990B685,12000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
23.137.250.27,NL,N3ur0Relay4,E7960A464C1E767D0A8B766C41A7DCFDB1E4B297,37000,Fast Running Valid,No,No,No
192.42.116.175,,NTH23R2,E7ADC26703D5F9F7271EB93708EE4BC5184C8372,24000,Exit Fast Running Stable Valid,No,No,Yes
193.35.18.94,NL,prsv,E7B36F63F74E9DE6A773F2F2966034ED5633DE80,6800,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
45.138.16.42,PL,Quetzalcoatl,E7BDA9DBC50A4D1D4B7D932456B094941C9BB480,7800,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
172.107.94.193,NL,LeLis,E7D4005C79ED74F50E6A1D8336072C1D7311CA98,1700,Exit Fast HSDir Running Stable V2Dir Valid,No,No,Yes
45.133.235.146,RU,prsv,E7DAB7E009F221D4DC4444436269A440F767549D,12000,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
176.58.100.98,GB,Gertrude,E801BFE9048106FB3E39A1B076CB03648CE93D8F,86,Exit Running Stable V2Dir Valid,No,No,Yes
192.42.116.199,,NTH9R4,E810616F238F6AD620971954EF1F60141B9360FC,32000,Exit Fast Running Stable Valid,No,No,Yes
194.5.96.70,UA,tor70IPConnectINFO3,E81635E5F2280F4CADD0F8DDB23068A5EF216E58,11000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
84.248.93.241,FI,homebox57,E816C4D4CDA9810D2CB1371257462FF6BCE4DF91,430,Fast HSDir Running Stable V2Dir Valid,No,No,No
78.46.104.112,DE,obiwan,E81993EA52B73285CFFD02FEC003569D21483001,38000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
130.61.20.52,DE,b0rked02,E821FCDD4773C30F5A1526E11C52F960B5E56FA8,16000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
198.98.61.76,US,OhNoAnotherRelay03,E823B5F000835A669E902EBAE5ECCB9A324F46C9,50000,Fast Running V2Dir Valid,No,No,No
178.27.205.181,DE,Feidhlim06,E823F707AC00654D0EE428787C132D214EA34C35,4200,Fast Running V2Dir Valid,No,No,No
185.103.135.19,RU,CelestialRoom,E83B1E7AF3F2DC5C7E5BDC7F44A5023E70A81586,270,Fast HSDir Running Stable V2Dir Valid,No,No,No
161.97.71.166,DE,FlyIcarusFly,E83CB5AA9573821F9D8E3ED4C5D5BB216FCF5527,9000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
45.88.179.132,US,0xdeadbeef,E841FD169E050617AAB9FDBDB855616066EE96E6,6000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
83.136.106.136,IT,BetelgeuseIT,E8466E02C893B9A6602A251CCEA100F252E25B4B,8600,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
198.98.60.158,US,Quetzalcoatl,E84F41FA1D1FA303FD7A99A35E50ACEF4269868C,24000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
94.131.15.74,EE,orange351Tallinn,E854B1E369810906ECA69A78F3D3BCAAD82FE7AA,15000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
178.254.39.150,DE,isoedideditheconfig,E859FFE3E8D09310F2664BAB8DAFEF33F5CD246D,33000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
51.158.201.235,NL,Seychelles,E864D6FFE366E9278421C4D5D6D273002355B426,49000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.220.103.7,US,CalyxInstitute19,E8663924FE2AAD4E081A17ED6976D0AE8010F47B,17000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
185.220.101.137,DE,relayon0137,E8667667A22755F48020A0D6A2ED1F6C6C604A69,7500,Exit Fast Running Stable V2Dir Valid,No,No,Yes
104.244.77.192,LU,Quetzalcoatl,E86D16D2A0E3503E69971DE999989757C6931195,16000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
136.243.177.133,DE,mailus,E86D858F2AAF9DE2A2B952A0BF864B7F35EDC8A3,980,Fast HSDir Running Stable V2Dir Valid,No,No,No
45.80.171.211,NL,NTH117R1,E872ED423BD9095ECE5A795AF53B9441150E6AE2,4600,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
98.36.193.226,US,closedsource,E87DCB2B8CA9E62B45F8189C8AD21F62B84E09DB,3600,Fast Running V2Dir Valid,No,No,No
192.42.116.202,,NTH39R4,E87E2E7CB3B52114D601F680188A8CA133ED47B9,22000,Exit Fast Running Stable Valid,No,No,Yes
185.236.228.89,PT,Unnamed,E889C9EC85660314A7CE5A21AA1B065400E45D37,21,Running Stable V2Dir Valid,No,No,No
91.143.83.100,DE,Planetclaire60,E88F8E72100709E226F22DF6A50365480054ECD2,13000,Fast Running Stable V2Dir Valid,No,No,No
37.120.171.230,DE,Piratenpartei08,E8965A79FB2F335194141E8968755524840C44B6,12000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
5.83.182.213,DE,Jumper,E8A5809820D4493FDABB998658EDA70FAFD0FA54,8400,Fast Running V2Dir Valid,No,No,No
23.155.24.3,US,OnionPS5,E8B186C9B6D4D033B7BDC364A2CD6DE34A40ABD6,8300,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
213.238.182.114,TR,prsv,E8B88CE36E776B6D009D9D0CCEB76EBE93AB516D,8500,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
185.4.132.148,GR,libreonion1,E8D114B3C78D8E6E7FEB1004650DD632C2143C9E,9300,Fast Running V2Dir Valid,No,No,No
93.119.5.207,NL,WeeningTor,E8D3AE5C0B8B7A1324C2F9279AAC2B216542E984,6,Running Stable V2Dir Valid,No,No,No
103.251.167.20,NL,mentoreth,E8E0989E8567679A48753E4028520F5166914E7A,27000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
107.189.13.112,LU,klaxzynetafx,E8E1B4F8DE004FAB8299B1A5A5060F0FF7C0E527,14000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
86.80.72.49,NL,Tortue,E8ED405E47A477D92D9EFB201FADF28FF7FBAF5D,1900,Fast Running V2Dir Valid,No,No,No
66.183.173.29,CA,tengu,E8FA2C9B690F3BC16ADE9A4803CE2C51132F10A6,2100,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
132.145.255.192,DE,mindbyte,E90A98854A970505AEB27934FA4D005BC92A54D9,26000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
45.145.166.104,FR,prsv,E912766A93A7B9C2A7126AAA0F760C8063B1767D,24000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
163.172.41.172,FR,sipepw,E9140B84E45C548B657CFC872F937DE26914382D,7100,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
37.228.129.29,FI,Unnamed,E914AB205FA5ABE60906AB9E7EE527B6809A46C1,21,Running Stable V2Dir Valid,No,No,No
130.149.80.199,DE,tortoise,E91905CFEB230B1BEA6B0309816F9EE9C1A1A83A,24000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
45.95.169.177,HR,Sarada87,E9269C43CB222D2C27C7EB2C1104B7D73216779D,10000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
192.42.116.216,,NTH19R3,E9429B869BA11A73BF4E4478061DF79A6BDBA6D9,32000,Exit Fast Running Stable Valid,No,No,Yes
217.70.191.83,FR,sulaw,E950791176453A4280611041C8656F32227872A1,470,Fast HSDir Running Stable V2Dir Valid,No,No,No
92.222.216.91,FR,anondeluxreboot,E95680C364E47ABDD4F00A9C48834300A29CB0A5,20000,Fast HSDir Running Stable V2Dir Valid,No,No,No
83.9.141.177,PL,BigChungus,E9618CE664B809A9C0BAD31926118B7A51D574B9,5,Running V2Dir Valid,No,No,No
103.166.156.127,ID,JftBridge,E96279F72EE922920AED6B59594B8C0F078D6EC0,7,Running Stable Valid,No,No,No
95.116.164.106,DE,TorNodeHH1,E96D88066FAC29DD6005DC6C5B8DB071ABA52D56,1900,Fast Running V2Dir Valid,No,No,No
185.244.30.39,PL,PRIVACYFIRST09,E9789D369495B592A5860E9CAEB62DFA76F39135,16000,BadExit Fast MiddleOnly Running Stable Valid,No,Yes,No
185.220.101.15,DE,artikel10ber60,E97FBD0D5F9526B9F975299D91C285E7DA001394,15000,Exit Fast Running Stable Valid,No,No,Yes
139.162.10.248,SG,TWZTORSG01,E99353565088D89EC95E1ADC6C4CF8046A5D0EFD,630,Fast Running Stable Valid,No,No,No
178.17.171.55,MD,toro01,E9A6E1549300C3551071B71AC547E2568D9F7CEE,6400,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
51.68.45.22,FR,Superluminal1,E9B06D35DEFB1A0FFACF735C10DE694B0F4A49FB,15000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.220.101.30,DE,artikel10ber117,E9C06AA2527714F75EBF254D680F9F0A13C6C0A4,27000,Exit Fast Running Stable Valid,No,No,Yes
109.70.100.65,AT,batate,E9D90C8EB14B206BAC4F05CB7740E530C46D48FA,17000,Exit Fast Running Stable Valid,No,No,Yes
23.128.248.14,US,StormyCloud,E9DD496172295F5651CCAA34128B2E1B516421DF,20000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
87.247.68.139,LT,SatoshiNakamoto,E9E8CE2715A79A13FA02DF07C44245DF593217B8,27000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
146.0.36.21,DE,Loukanikos,E9EE09B4AD43BB44EF6D328566F928F5818BC287,45000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
5.79.66.19,NL,WerewolfFunWorld,E9EFFF8F825DD636D2283CD20ADE436397F49FCF,28000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
185.233.104.172,DE,libertas,E9F71AC06F29B2110E3FC09016B0E50407444EE2,11000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
51.81.201.207,US,Echidna2,EA05F22892CE6B556DD5F1733248A84AD883C116,9200,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
185.243.218.202,NO,bauruine,EA08FDC39F2FF1EDEC7659AC734557A99F11E84C,13000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
5.252.227.63,DE,Roentgen,EA11ED8A7715F08FA4BBB20080FD7C3CA505CF9A,25000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
89.147.111.157,IS,RecapturePrivacy,EA12AD87353D4ADBCA7B6451980F57262DCB2BFF,14000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
185.123.53.98,EE,useMonero,EA1BD1621FB01B8E67A4EB5D5453D98896F1E21C,11000,Fast Running Stable Valid,No,No,No
160.13.89.112,JP,monomorphic,EA27DF3229337345CBACC0B386F365709D614F90,1700,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
171.25.167.73,RU,Unnamed,EA2BC81752598609D71176D59C9D21C5F5D29B3A,260,Fast HSDir Running Stable V2Dir Valid,No,No,No
193.35.18.96,NL,prsv,EA3E695384199D2807537CF12131AB5C3D4B6B6F,6000,Exit Fast Running V2Dir Valid,No,No,Yes
80.97.43.251,RO,wizardland,EA3F1C1B03E50E50A56566737F3710A4B44322FC,4900,Exit Fast Running Stable Valid,No,No,Yes
107.155.69.234,US,kaflooie,EA596D84CDEF2A8DB89FF848FEA7DB4A5294A1AE,75000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
104.156.225.206,US,enzuru,EA638DBB014ECDD04A388EE44C79F01CFC07CB0F,4000,Fast Running Stable Valid,No,No,No
95.217.39.117,FI,billgates,EA670AB58CD5E1D5DCAB571D100EA1D36D72CA28,50000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
104.236.87.90,US,schmortor,EA7642C6940BF6571267F068EF289B93BE82F169,340,Fast HSDir Running Stable V2Dir Valid,No,No,No
76.132.203.126,US,PoppingFreedom,EA789F18456C45D4281039672191CA3F0CAB3ED6,2300,Fast Running V2Dir Valid,No,No,No
199.249.230.143,US,Quintex54,EA7D575C91BB1F53C25510FBF91B87D81AE14646,17000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
192.42.116.179,,NTH27R8,EA9BB8F229CA4EA517C17E66FBFB8BA1DC364CAC,19000,Exit Fast Running Stable Valid,No,No,Yes
141.144.199.198,NL,TorRelay,EA9BC27138BCD6251244A2DD03D02C5D0A1CA87E,10000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
77.105.107.21,FI,TORB,EABB390323F80D4457BAA5CEEE511455700E929D,460,Fast HSDir Running Stable V2Dir Valid,No,No,No
199.249.230.72,US,Quintex49,EABC2DD0D47B5DB11F2D37EB3C60C2A4D91C10F2,7800,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
2.58.56.220,NL,Quetzalcoatl,EABCE51926753AF0ED7EA18B421DD26CF087C1CA,9600,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
135.148.100.92,US,CanisLupus,EAC35E29082DE3D3B7641252E98C3B05C8005F2C,120000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.220.101.136,DE,relayon1136,EACFDBB5477E9AB69F7D9E6A94D3DC3FFC89D678,6200,Exit Fast Guard Running Stable V2Dir Valid,No,No,Yes
45.141.215.61,PL,Quetzalcoatl,EAE02CE8F2CE9F0BA0872E779AA64DC1E7471919,3800,Exit Fast Running V2Dir Valid,No,No,Yes
24.134.118.245,DE,crazymodding,EAEFC00FDF96D24F75FC007A5623BD6A3A737423,740,Fast Running Stable V2Dir Valid,No,No,No
188.68.52.231,DE,Quetzalcoatl,EAFE87655A056F276298CE17A0D8FABEE3B20F49,18000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
192.42.116.183,,NTH31R3,EB090FEE71B4682C5D1D85495BBA115A18113690,35000,Exit Fast Running Stable Valid,No,No,Yes
45.86.228.153,AE,NavierStokes,EB21C25607F9E0F5BF10D94A3DD4A65CE74C84E7,1500,Fast Running V2Dir Valid,No,No,No
185.220.101.188,DE,relayon0188,EB2A49857624312A88B320D5B2265804DB96E230,11000,Exit Fast Running Stable Valid,No,No,Yes
158.58.173.78,IT,dukdukduke,EB2B26ABD13B2F9F07A77C4AC6F8B2CC5875288F,20,Running Stable V2Dir Valid,No,No,No
45.61.184.227,US,Quetzalcoatl,EB3DA93B6FFFA699C1F2714C9E73FA813BB8F822,17000,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
178.235.128.147,PL,Unnamed,EB42E32C8240A2BEDEE3A22169B36E52E4E768B8,520,Fast Running Stable V2Dir Valid,No,No,No
108.45.148.90,US,botherdsoulrelay,EB53BBCE030204968743E76EAD956A2D8E13BDC6,4700,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
103.214.5.150,NL,Jupiter,EB5D66C7AF53913E09FA474A17BD802AB668B5B5,21000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
176.121.81.51,PL,wrogregpx2,EB5DF0124A5EC281E82F0038B2F45FA7EC7C7C75,170,Exit Fast Running Valid,No,No,Yes
5.45.104.89,DE,caddr,EB5F7ABB14C2C32DF540A9EDA0AD3672434B6BE9,19000,Fast Running Stable Valid,No,No,No
114.32.62.106,TW,AkiraRelay,EB6501C23ADABF1CD3F7907CD7CB07B183FD8972,520,Fast Running V2Dir Valid,No,No,No
47.242.107.23,HK,Unnamed,EB668F0A755A00FFD8CB2A9A092F2E6992B15995,15,Exit Running Stable V2Dir Valid,No,No,Yes
194.180.174.74,MD,pegasus08,EB7364D4CEE13B1404C7DCFB3CC3482F226DFD29,9400,Fast Running Stable V2Dir Valid,No,No,No
81.169.188.167,DE,DerAufbruch1,EB7572264D02D3A0BE5127A0DC1BC604DC1633A8,100,Fast Running Stable V2Dir Valid,No,No,No
46.22.165.111,PL,rickrolltroll,EB806B20BA699736EE317165323FEEC655A480E6,21000,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
108.181.33.185,US,ToolHaven692,EB9206947D854D14FF8D0B61C79904D766181C91,5600,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
147.210.117.21,FR,UnnamedRelayA,EB996400A1E335391AD0DFCFE2FB2100E365A0E4,5900,Fast Guard HSDir Running Stable V2Dir Valid,Yes,Yes,No
185.220.101.206,DE,ForPrivacyNET,EB9DD80E64DD829A5F7C7ACA5D5FEADFEBFDD847,22000,Fast Guard Running Stable V2Dir Valid,Yes,Yes,No
185.220.101.3,DE,artikel10ber10,EBA0FFA5799A9B9D79A3BE2DBD601E301ACFB087,24000,Exit Fast Running Stable Valid,No,No,Yes
209.141.59.116,US,ieditedtheconfig,EBA17A53A773CFB40A0D5D9F30A3D061DDE92C07,9700,Exit Fast Guard HSDir Running Stable V2Dir Valid,No,No,Yes
